date,next_trading_day,speaker,Positive,Negative,Polarity,LM_pos_rate,LM_neg_rate,LM_net_polarity_per_token,fomc_hawk,fomc_dove,fomc_neutral,finbert_score,topic_confidence,topic_prob_6,topic_prob_0,topic_prob_1,topic_prob_4,topic_prob_3,topic_prob_2,topic_prob_5,topic_prob_14,topic_prob_15,topic_prob_10,unemployment,fed interest rate,day_of_week,month,year,pre_crisis,crisis,post_crisis,is_chair,is_vice_chair,n_tokens,finbert_label_encoded,target_SP500_1d,target_SP500_5d,target_RSL_1d,target_RSL_5d,target_DJIA_1d,target_DJIA_5d,target_NDQ_1d,target_NDQ_5d,class_SP500_1d,class_SP500_5d,class_RSL_1d,class_RSL_5d,class_DJIA_1d,class_DJIA_5d,class_NDQ_1d,class_NDQ_5d
2003-10-31,2003-11-03,Governor Susan S. Bies,99,73,0.151162789818821,0.0615671641791044,0.0453980099502487,0.0161691542288557,0.0004702379519585,0.0002030682080658,0.9993267059326172,0.8553077578544617,0.0788079109789393,0.0043727110515577,0.0042769961315622,0.0093797221982777,0.0098958080062394,0.0056045934701926,0.029677940882409,0.0048724431954395,0.0054625032162272,0.0038377327480742,0.0044426475348919,6.0,1.01,4.0,10.0,2003.0,1,0,0,0,0,1608,0,-0.0019911713280045,-0.0103393114040001,-0.0054484517996212,-0.0112462785972253,-0.0095279011270481,-0.0197556766674947,0.001915008571862,-0.0086085167552185,Neutral,Neutral,Neutral,Neutral,Bearish,Bearish,Neutral,Neutral
2003-10-29,2003-10-30,Chairman Alan Greenspan,47,44,0.0329670326047578,0.0360706062931696,0.0337682271680736,0.0023023791250959,0.0002221118920715,7.016823656158522e-05,0.9997076392173768,0.8750261664390564,1.0,2.0204590071363657e-308,2.356405027826966e-308,3.8525735669905677e-308,3.155080984208073e-308,2.6858046595983268e-308,4.240491066511122e-308,2.6945523567664943e-308,2.459379537278406e-308,1.91103519536659e-308,2.273943383925576e-308,6.0,1.01,2.0,10.0,2003.0,1,0,0,1,0,1303,0,0.0014826140107522,0.0071893508040571,0.0036009893043015,0.0106119816261397,-0.0006984649359836,0.0160154306492787,-0.0040538198500227,0.0237004495728333,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Bullish
2003-10-24,2003-10-27,Governor Ben S. Bernanke,96,112,-0.0769230765532544,0.0611075747931253,0.0712921705919796,-0.0101845957988542,0.0001930824510054,0.0001171708572655,0.9996898174285888,0.8792203664779663,1.0,0.0122937953898898,0.0141269571435536,0.0073038081693642,0.0095216592001903,0.0064670766768829,0.0061843636836391,0.0090856018438306,0.0169154856204808,0.010503103514111,0.0097649569690201,6.0,1.01,4.0,10.0,2003.0,1,0,0,0,0,1571,0,0.0145864985370101,0.0260507527577673,0.0151872548616866,0.0270480099661217,0.0309348591154548,0.0477127137688265,0.0203745037303277,0.0436403460463168,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish
2003-10-17,2003-10-20,Governor Donald L. Kohn,84,106,-0.1157894730747922,0.0626398210290827,0.0790454884414616,-0.0164056674123788,0.0035532403271645,0.0003557756135705,0.9960909485816956,0.7678120136260986,0.3498565890088693,0.0717536791680552,0.0278387536139756,0.0080715044068443,0.0113653724147858,0.0082313457861198,0.0079093477422869,0.0140362463437638,0.037096605582438,0.1185972578784447,0.0226752023400139,6.0,1.01,4.0,10.0,2003.0,1,0,0,0,0,1341,0,-0.0030988919873147,-0.0173636027605586,0.001292238308889,-0.0129705250712811,0.009096611644037,-0.0226352066527455,0.0078437151663068,-0.0116792475202419,Neutral,Bearish,Neutral,Bearish,Bullish,Bearish,Bullish,Neutral
2003-10-17,2003-10-20,Governor Donald L. Kohn,84,106,-0.1157894730747922,0.0626398210290827,0.0790454884414616,-0.0164056674123788,0.0035532403271645,0.0003557756135705,0.9960909485816956,0.7678120136260986,0.3498565890088693,0.0717536791680552,0.0278387536139756,0.0080715044068443,0.0113653724147858,0.0082313457861198,0.0079093477422869,0.0140362463437638,0.037096605582438,0.1185972578784447,0.0226752023400139,6.0,1.01,4.0,10.0,2003.0,1,0,0,0,0,1341,0,-0.0030988919873147,-0.0173636027605586,0.001292238308889,-0.0129705250712811,0.009096611644037,-0.0226352066527455,0.0078437151663068,-0.0116792475202419,Neutral,Bearish,Neutral,Bearish,Bullish,Bearish,Bullish,Neutral
2003-10-17,2003-10-20,Governor Ben S. Bernanke,50,77,-0.212598423522847,0.0395256916996047,0.0608695652173913,-0.0213438735177865,0.0008886107825674,0.0029796583112329,0.9961317777633668,0.7753423452377319,0.4772766805595371,0.0532285050502903,0.0271130379526629,0.0079493770133354,0.0111021638937362,0.0086771216631756,0.0078163417371664,0.0141155949365912,0.0303642868585984,0.1826485830395944,0.0223937326550235,6.0,1.01,4.0,10.0,2003.0,1,0,0,0,0,1265,0,-0.0030988919873147,-0.0173636027605586,0.001292238308889,-0.0129705250712811,0.009096611644037,-0.0226352066527455,0.0078437151663068,-0.0116792475202419,Neutral,Bearish,Neutral,Bearish,Bullish,Bearish,Bullish,Neutral
2003-10-17,2003-10-20,Governor Ben S. Bernanke,50,77,-0.212598423522847,0.0395256916996047,0.0608695652173913,-0.0213438735177865,0.0008886107825674,0.0029796583112329,0.9961317777633668,0.7753423452377319,0.4772766805595371,0.0532285050502903,0.0271130379526629,0.0079493770133354,0.0111021638937362,0.0086771216631756,0.0078163417371664,0.0141155949365912,0.0303642868585984,0.1826485830395944,0.0223937326550235,6.0,1.01,4.0,10.0,2003.0,1,0,0,0,0,1265,0,-0.0030988919873147,-0.0173636027605586,0.001292238308889,-0.0129705250712811,0.009096611644037,-0.0226352066527455,0.0078437151663068,-0.0116792475202419,Neutral,Bearish,Neutral,Bearish,Bullish,Bearish,Bullish,Neutral
2003-10-09,2003-10-10,Governor Edward M. Gramlich,37,108,-0.4896551690368609,0.0349056603773584,0.1018867924528302,-0.0669811320754717,0.0003410294302739,0.0002865756105165,0.99937242269516,0.867393434047699,1.0,2.3317379156170346e-308,3.2071057682280026e-308,4.551550067586018e-308,4.085961791549764e-308,1.0,2.7552920388939727e-308,2.549269632412464e-308,2.4921377997157487e-308,2.057153514920787e-308,2.300280598546012e-308,6.0,1.01,3.0,10.0,2003.0,1,0,0,0,0,1060,0,0.0092716449753262,0.0048694481971706,0.0070226350892096,0.0012136944147713,0.0070113075374749,-0.0077231171735804,0.0163950406612953,0.0025045039091497,Bullish,Neutral,Bullish,Neutral,Neutral,Neutral,Bullish,Neutral
2003-10-08,2003-10-09,Vice Chairman Roger W. Ferguson,62,110,-0.2790697658193618,0.0347533632286995,0.0616591928251121,-0.0269058295964125,0.0001121028908528,0.0001208257381222,0.9997671246528624,0.8876973986625671,1.0,0.0176751386745233,0.0193186824917469,0.0548348058176364,0.0436120857210826,0.024474278770686,0.0895969758724781,0.0213128604026477,0.0228722880931589,0.0156155507801654,0.0185035214507051,6.0,1.01,2.0,10.0,2003.0,1,0,0,1,1,1784,0,-0.0005506273499772,0.0115402735784623,-0.0006449432360637,0.0109171450074013,0.0056695259115536,0.0213035619068957,-0.00437340157944,0.0159204882905907,Neutral,Bullish,Neutral,Neutral,Neutral,Bullish,Neutral,Bullish
2003-10-08,2003-10-09,Vice Chairman Roger W. Ferguson,62,110,-0.2790697658193618,0.0347533632286995,0.0616591928251121,-0.0269058295964125,0.0001121028908528,0.0001208257381222,0.9997671246528624,0.8876973986625671,1.0,0.0176751386745233,0.0193186824917469,0.0548348058176364,0.0436120857210826,0.024474278770686,0.0895969758724781,0.0213128604026477,0.0228722880931589,0.0156155507801654,0.0185035214507051,6.0,1.01,2.0,10.0,2003.0,1,0,0,1,1,1784,0,-0.0005506273499772,0.0115402735784623,-0.0006449432360637,0.0109171450074013,0.0056695259115536,0.0213035619068957,-0.00437340157944,0.0159204882905907,Neutral,Bullish,Neutral,Neutral,Neutral,Bullish,Neutral,Bullish
2003-10-08,2003-10-09,Vice Chairman Roger W. Ferguson,62,110,-0.2790697658193618,0.0347533632286995,0.0616591928251121,-0.0269058295964125,0.0001121028908528,0.0001208257381222,0.9997671246528624,0.8876973986625671,1.0,0.0176751386745233,0.0193186824917469,0.0548348058176364,0.0436120857210826,0.024474278770686,0.0895969758724781,0.0213128604026477,0.0228722880931589,0.0156155507801654,0.0185035214507051,6.0,1.01,2.0,10.0,2003.0,1,0,0,1,1,1784,0,-0.0005506273499772,0.0115402735784623,-0.0006449432360637,0.0109171450074013,0.0056695259115536,0.0213035619068957,-0.00437340157944,0.0159204882905907,Neutral,Bullish,Neutral,Neutral,Neutral,Bullish,Neutral,Bullish
2003-10-08,2003-10-09,Governor Susan S. Bies,80,119,-0.1959798985126638,0.0467016929363689,0.0694687682428488,-0.0227670753064798,0.0035429964773356,0.010494059883058,0.9859629273414612,0.8945074081420898,0.4109430477503483,0.0133132264488217,0.0824671385843244,0.0101249149043502,0.0121328294905934,0.0118856852898051,0.0072950394579341,0.0140952914111603,0.0125897607420548,0.0137008854804082,0.0143762935473809,6.0,1.01,2.0,10.0,2003.0,1,0,0,0,0,1713,-1,-0.0005506273499772,0.0115402735784623,-0.0006449432360637,0.0109171450074013,0.0056695259115536,0.0213035619068957,-0.00437340157944,0.0159204882905907,Neutral,Bullish,Neutral,Neutral,Neutral,Bullish,Neutral,Bullish
2003-10-08,2003-10-09,Governor Susan S. Bies,80,119,-0.1959798985126638,0.0467016929363689,0.0694687682428488,-0.0227670753064798,0.0035429964773356,0.010494059883058,0.9859629273414612,0.8945074081420898,0.4109430477503483,0.0133132264488217,0.0824671385843244,0.0101249149043502,0.0121328294905934,0.0118856852898051,0.0072950394579341,0.0140952914111603,0.0125897607420548,0.0137008854804082,0.0143762935473809,6.0,1.01,2.0,10.0,2003.0,1,0,0,0,0,1713,-1,-0.0005506273499772,0.0115402735784623,-0.0006449432360637,0.0109171450074013,0.0056695259115536,0.0213035619068957,-0.00437340157944,0.0159204882905907,Neutral,Bullish,Neutral,Neutral,Neutral,Bullish,Neutral,Bullish
2003-10-08,2003-10-09,Governor Susan S. Bies,80,119,-0.1959798985126638,0.0467016929363689,0.0694687682428488,-0.0227670753064798,0.0035429964773356,0.010494059883058,0.9859629273414612,0.8945074081420898,0.4109430477503483,0.0133132264488217,0.0824671385843244,0.0101249149043502,0.0121328294905934,0.0118856852898051,0.0072950394579341,0.0140952914111603,0.0125897607420548,0.0137008854804082,0.0143762935473809,6.0,1.01,2.0,10.0,2003.0,1,0,0,0,0,1713,-1,-0.0005506273499772,0.0115402735784623,-0.0006449432360637,0.0109171450074013,0.0056695259115536,0.0213035619068957,-0.00437340157944,0.0159204882905907,Neutral,Bullish,Neutral,Neutral,Neutral,Bullish,Neutral,Bullish
2003-10-02,2003-10-03,Governor Ben S. Bernanke,80,168,-0.3548387082466181,0.0258147789609551,0.0542110358180058,-0.0283962568570506,0.0001665797608438,8.548638288630173e-05,0.9997479319572448,0.8862472772598267,1.0,0.0770902482795615,0.0490941682725191,0.013594228726665,0.0215840936243861,0.0144062909712273,0.0130058933971675,0.0223978412668728,0.0584638086825357,0.0518669833584951,0.0357259028416424,6.0,1.01,3.0,10.0,2003.0,1,0,0,0,0,3099,0,0.0023683833322536,0.0106944010152983,0.004369568487332,0.0079721155531817,0.0046389241281835,0.0214859450761679,0.008667020286432,0.0132348869250759,Neutral,Neutral,Neutral,Neutral,Neutral,Bullish,Bullish,Neutral
2003-10-01,2003-10-02,Governor Edward M. Gramlich,66,94,-0.17499999890625,0.0409937888198757,0.0583850931677018,-0.017391304347826,0.2636828124523163,0.0116005465388298,0.7247166037559509,0.6424837112426758,0.3543549229631187,0.0348031800454355,0.0412580810994831,0.0084795713151785,0.012753506474973,0.0085230337393288,0.0086893041944361,0.0210701406665919,0.0246742158614521,0.1170236395517157,0.0407834695404083,6.0,1.01,2.0,10.0,2003.0,1,0,0,0,0,1610,0,0.0089072037105217,0.0202586442477989,0.0094193380415865,0.0181231773027514,0.0285842281063362,0.0447610325919797,0.0180445486279279,0.0360493128147503,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish
2003-09-26,2003-09-29,Chairman Alan Greenspan,41,28,0.1884057943709305,0.0501835985312117,0.0342717258261933,0.0159118727050183,0.0008066189475357,0.0001776117715053,0.9990158081054688,0.7752971053123474,0.3121199717547809,3.115005628117621e-308,3.333606423176941e-308,6.136299886898324e-308,3.3560060488768384e-308,3.4047740860694247e-308,3.2252843976674976e-308,2.666774490000045e-308,4.1512537638503487e-308,2.6822659733928376e-308,2.5588982100830746e-308,6.1,1.01,4.0,9.0,2003.0,1,0,0,1,0,817,0,-0.0112130032317352,0.0228928288625337,-0.0105406884764052,0.0275884261803451,-0.0238186598087216,0.0345859941658962,-0.0102088426590298,0.0487304492793829,Bearish,Bullish,Bearish,Bullish,Bearish,Bullish,Bearish,Bullish
2003-09-24,2003-09-25,Governor Donald L. Kohn,81,146,-0.2863436110733762,0.0438548998375744,0.0790471034109366,-0.0351922035733622,0.0519784986972808,0.000591805379372,0.9474297165870668,0.7272072434425354,0.1742576102611852,0.0347487774303437,0.2327400842656884,0.0202807675888174,0.0248571848087056,0.0225691548955077,0.0162412387653813,0.0399105486983503,0.03092305190811,0.0415730174246312,0.0415657766641394,6.1,1.01,2.0,9.0,2003.0,1,0,0,0,0,1847,0,-0.0033047961401369,0.0153938848573114,-0.0063991187021734,0.0169146594364035,-0.012400483806336,0.0085611733629549,-0.019734959523801,0.0164424810903331,Neutral,Bullish,Bearish,Bullish,Bearish,Neutral,Bearish,Bullish
2003-09-22,2003-09-23,Governor Mark W. Olson,84,60,0.1666666655092592,0.0490081680280046,0.0350058343057176,0.014002333722287,0.0002134465466951,7.400345930363983e-05,0.9997125267982484,0.7200828194618225,0.0151619362518638,0.0176446415820479,0.0192535892530362,0.0559519041753519,0.0440202321634844,0.0245874994034173,0.0910182599877136,0.0211744960170761,0.0228367650342329,0.0155633086927131,0.0184137157925494,6.1,1.01,0.0,9.0,2003.0,1,0,0,0,0,1714,0,-0.0157194699294758,-0.0314305775166188,-0.0190956763696092,-0.0321273992522254,-0.0349457975812816,-0.0608364166386366,-0.0221426377163336,-0.0609981391892109,Bearish,Bearish,Bearish,Bearish,Bearish,Bearish,Bearish,Bearish
2003-09-04,2003-09-05,Governor Ben S. Bernanke,65,99,-0.2073170719066032,0.0344644750795334,0.052492046659597,-0.0180275715800636,0.0001241943245986,8.773708395892754e-05,0.9997881054878236,0.8693814873695374,0.1207722588060982,0.028807698306897,0.1199145849552001,0.0102346951487466,0.0143774806247522,0.0109846227273351,0.0086863566100301,0.0182557639084249,0.0241295337604267,0.030959708869119,0.0253999781085314,6.1,1.01,3.0,9.0,2003.0,1,0,0,0,0,1886,0,0.0087285308824405,-0.0033451438741725,0.0100353438480871,-0.0027022094655734,0.0182318493351743,-0.0031353399329639,0.0162320628940262,0.0003733811056446,Bullish,Neutral,Bullish,Neutral,Bullish,Neutral,Bullish,Neutral
2003-09-04,2003-09-05,Governor Ben S. Bernanke,65,99,-0.2073170719066032,0.0344644750795334,0.052492046659597,-0.0180275715800636,0.0001241943245986,8.773708395892754e-05,0.9997881054878236,0.8693814873695374,0.1207722588060982,0.028807698306897,0.1199145849552001,0.0102346951487466,0.0143774806247522,0.0109846227273351,0.0086863566100301,0.0182557639084249,0.0241295337604267,0.030959708869119,0.0253999781085314,6.1,1.01,3.0,9.0,2003.0,1,0,0,0,0,1886,0,0.0087285308824405,-0.0033451438741725,0.0100353438480871,-0.0027022094655734,0.0182318493351743,-0.0031353399329639,0.0162320628940262,0.0003733811056446,Bullish,Neutral,Bullish,Neutral,Bullish,Neutral,Bullish,Neutral
2003-09-04,2003-09-05,Governor Edward M. Gramlich,52,22,0.405405399926954,0.058165548098434,0.0246085011185682,0.0335570469798657,0.0005851708701811,8.441648969892412e-05,0.9993304014205932,0.5800037384033203,0.8423029442213419,3.108748647689612e-308,3.3294169452075927e-308,6.168395073779309e-308,3.3549340188473824e-308,3.4096341392180843e-308,3.227469440949751e-308,2.6642396260214306e-308,4.1403426261666077e-308,2.6774951717297253e-308,2.555514374198709e-308,6.1,1.01,3.0,9.0,2003.0,1,0,0,0,0,894,0,0.0087285308824405,-0.0033451438741725,0.0100353438480871,-0.0027022094655734,0.0182318493351743,-0.0031353399329639,0.0162320628940262,0.0003733811056446,Bullish,Neutral,Bullish,Neutral,Bullish,Neutral,Bullish,Neutral
2003-09-04,2003-09-05,Governor Edward M. Gramlich,52,22,0.405405399926954,0.058165548098434,0.0246085011185682,0.0335570469798657,0.0005851708701811,8.441648969892412e-05,0.9993304014205932,0.5800037384033203,0.8423029442213419,3.108748647689612e-308,3.3294169452075927e-308,6.168395073779309e-308,3.3549340188473824e-308,3.4096341392180843e-308,3.227469440949751e-308,2.6642396260214306e-308,4.1403426261666077e-308,2.6774951717297253e-308,2.555514374198709e-308,6.1,1.01,3.0,9.0,2003.0,1,0,0,0,0,894,0,0.0087285308824405,-0.0033451438741725,0.0100353438480871,-0.0027022094655734,0.0182318493351743,-0.0031353399329639,0.0162320628940262,0.0003733811056446,Bullish,Neutral,Bullish,Neutral,Bullish,Neutral,Bullish,Neutral
2003-08-29,2003-09-02,Chairman Alan Greenspan,33,48,-0.1851851828989483,0.0381062355658198,0.0554272517321016,-0.0173210161662817,0.0002860710083041,0.0001108180877054,0.9996030926704408,0.819651186466217,1.0,1.4615836268756455e-307,1.4241690504657992e-307,2.8988598566115545e-308,4.3935114018445125e-308,3.1272089216402536e-308,2.729800324715508e-308,5.612432336841402e-308,1.0184512739298537e-307,1.6712960257491457e-307,9.384642728389604e-308,6.1,1.03,4.0,8.0,2003.0,1,0,0,1,0,866,0,0.0047452641699586,-0.0016873759463353,0.0041879366116819,0.0011546029677948,-0.0006612526994275,0.0069577272709743,0.0063251063154248,0.011960605564963,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
2003-08-18,2003-08-19,Governor Edward M. Gramlich,42,30,0.1666666643518519,0.0623145400593471,0.0445103857566765,0.0178041543026706,0.0003652903542388,0.0004213998327031,0.9992133378982544,0.8368171453475952,0.3736399356048113,0.0103353427914784,0.012432154019229,0.6902997271160056,0.0150886045759417,0.0204018171569395,0.0144015462723463,0.0101921718009617,0.0123980678247722,0.0091640935482485,0.0093677041047592,6.1,1.03,0.0,8.0,2003.0,1,0,0,0,0,674,0,-0.0033291925568766,-0.0093807540273142,-0.0020451816659849,-0.0056068192288849,3.0806626430207026e-05,0.0072018003091933,0.0015551038040998,-0.0044812817407472,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
2003-08-10,2003-08-11,Governor Susan S. Bies,72,84,-0.0769230764299802,0.0421545667447306,0.0491803278688524,-0.0070257611241217,0.0001699992280919,0.0001394534629071,0.9996905326843262,0.7873139977455139,1.0,0.0035021344982755,0.0034266792484638,0.0078624464850436,0.0074802326141328,0.0045278830850355,0.0197819562230649,0.0038335181364481,0.0043585474347407,0.0030796783804834,0.0035122199497736,6.1,1.03,6.0,8.0,2003.0,1,0,0,0,0,1708,0,0.0100582016378335,0.0211666687503165,0.0099531388890083,0.019529021155065,0.0143564402383521,0.050419447656643,0.0167222404622018,0.0471400808499551,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish,Bullish
2003-08-07,2003-08-08,Governor Susan S. Bies,88,88,0.0,0.0417259364627785,0.0417259364627785,0.0,0.0001356519351247,0.0001073620151146,0.9997569918632508,0.8644178509712219,1.0,0.0055348017623219,0.0054176777455236,0.0127681378712763,0.012003856289124,0.007248666658841,0.0311212743530653,0.0060215694441936,0.0068933480397907,0.0048533644811176,0.0055224915125401,6.1,1.03,3.0,8.0,2003.0,1,0,0,0,0,2109,0,0.0028570894280678,0.014209477674327,0.0030687710774319,0.013379796944902,0.0131369566021889,0.0383920668454458,0.0117416102207329,0.0396087828559433,Neutral,Bullish,Neutral,Bullish,Bullish,Bullish,Bullish,Bullish
2003-07-23,2003-07-24,Governor Ben S. Bernanke,105,215,-0.3437499989257812,0.0361694798484326,0.074061315880124,-0.0378918360316913,0.805188000202179,0.0022099276538938,0.1926021128892898,0.6125001311302185,0.6514622367625382,1.1589946945338454e-307,8.007877219518098e-308,2.145882266687247e-308,3.030076946195003e-308,2.3555805403777896e-308,2.1368977840127606e-308,4.17660998534981e-308,7.293999308905018e-308,1.0,6.819412640534259e-308,6.2,1.01,2.0,7.0,2003.0,1,0,0,0,0,2903,0,0.0188817956085009,0.013310278088265,0.0174001808421482,0.0088732907388846,0.0195811388438799,0.0184883322646079,0.0077805851377836,0.0231268087138355,Bullish,Bullish,Bullish,Neutral,Bullish,Bullish,Bullish,Bullish
2003-06-26,2003-06-27,Governor Mark W. Olson,36,53,-0.1910112338088625,0.0398671096345514,0.0586932447397563,-0.0188261351052048,0.0019789654761552,0.0010305504547432,0.996990442276001,0.6460323929786682,0.0202768116146422,1.0,6.613167291469029e-308,2.458972296993547e-308,4.0665085862930485e-308,2.790451631183287e-308,2.599349943371965e-308,4.039022411749263e-308,1.4885654996726669e-307,1.0763403446026794e-307,6.388234052903478e-308,6.3,1.22,3.0,6.0,2003.0,1,0,0,0,0,903,0,-0.000401530203795,0.0253352956456243,-0.0017618679751922,0.0288869445958169,-0.0029455119784356,0.0635973125975988,-0.0008468075383008,0.0377938528246866,Neutral,Bullish,Neutral,Bullish,Neutral,Bullish,Neutral,Bullish
